video_id,angry,disgust,fear,happy,sad,surprise,neutral
CT-orZzuN2A,0,0,0,1,0,0,0
Ct9BFr9XBaI,0,0,0,0,0,0,0
CtBca6H6Teg,0,0,0,0,0,0,0
ctBVhyZxXYY,0,0,0,1,0,0,0
CTFZoz-mB5k,0,0,0,0,0,0,0
ctmgkGEOKI4,0,0,0,0,0,0,0
ctx4YBEdOxo,0,0,0,0,0,0,0
Ct_lrDNvxoA,0,0,0,1,0,0,0
CU8qwXYH83c,0,0,0,0,0,0,0
cUa93K56cc0,0,0,0,0,0,0,0
cUMQfRrqOs8,0,0,0,0,0,0,0
CUNq2_VjRn4,0,0,0,0,0,0,0
CUnRQYS6xqo,0,0,0,0,0,0,0
cUtYh_ZUjqc,0,0,0,1,0,0,0
CuVuqKyISR4,0,0,0,0,0,0,0
CV0J3Bq3BIc,0,0,0,0,0,0,0
CV3SaepBEYI,0,0,0,1,0,0,0
cv8VhlIw6Qc,0,0,0,0,0,0,0
CvAQpSdcvno,0,0,0,0,0,0,0
cVdnrt6HCh0,0,0,0,0,0,0,0
CvkOWb1U-LI,0,0,0,0,0,0,0
CVPp5FtQN8E,0,0,0,0,0,0,0
CvqtJTrsKCE,0,0,0,0,1,0,0
cVx9EFK3DWE,0,0,0,0,0,0,0
cW5ueE2vUm0,0,0,0,0,0,0,0
CW70dL5430c,0,0,0,0,0,0,0
CWAX-tiepMo,0,0,0,0,0,0,0
cWGWYAhLuAQ,0,0,0,0,0,0,0
cWHAsCWry8s,0,0,0,0,0,0,0
CwKp6Xhy3_4,0,0,0,0,0,0,1
CWrjDoEBQsw,0,0,1,0,0,0,0
CWSYOdxx8Tg,0,0,1,0,0,0,0
cWy8jWXhdnA,1,0,0,0,0,0,0
CW_UQL2gm7w,0,0,0,0,0,0,0
cX-X_UFUyYE,0,0,0,0,0,0,0
CX11yw6YL1w,0,0,0,0,0,0,1
CxC161GvMPc,0,0,0,0,0,0,0
CXK3OiDgymo,0,0,0,1,0,0,0
cxMvzK2OQTw,0,0,0,0,0,0,0
cXOZLskXCog,0,0,0,0,0,0,0
cY-7vOEC7Bc,0,0,0,0,0,0,0
cY-fuk44Lu8,0,0,0,0,0,0,0
Cy44KlXh6Co,0,0,0,0,0,0,0
CY8E6N5Nzec,0,0,0,0,0,0,0
cy9W-ZywVPc,0,0,0,0,0,0,0
CYebJBcLZHA,0,0,0,0,0,0,0
cyhU06cXfeU,0,0,0,0,0,0,0
cYkDfWdlLak,0,0,0,0,0,0,0
CyPPi6T3D3s,0,0,0,0,0,0,0
cytyAgu9-bA,0,0,0,0,0,0,1
cYw-oyJ7AEY,0,0,0,0,0,0,0
cYxzLGk2NcY,0,0,0,0,0,0,0
CyzEtbG-sxY,0,0,0,0,0,0,0
CYZkT8gbiEk,0,0,0,0,0,0,0
CZ7KRUYQyKE,0,0,0,0,0,0,0
cZAryCaRE3k,0,0,0,0,1,0,0
czBa9nbvGNA,0,0,0,0,0,0,0
CzCfd0eaWoA,0,0,0,0,0,0,0
cZF20bAAFtM,0,0,0,0,1,0,1
CziCidR4KcY,0,0,0,0,0,0,1
CziHrYYSyPc,0,0,0,0,0,0,1
CZkUNPBlJIQ,0,0,0,0,0,0,0
CzmIrPvIzxk,0,0,0,0,0,0,0
CZMO9Ud0tOU,0,0,0,0,0,0,0
cZV6ebHoJ08,0,0,0,0,0,0,0
czX0j3L2ZzQ,0,0,0,0,0,0,0
cZxOvNxbi7U,0,0,0,0,0,0,0
cZYNADOHhVY,0,0,0,0,0,0,0
C_ijc7A5oAc,0,0,0,0,0,0,0
c_KdAO6MqiM,0,0,0,0,0,0,0
C_SJgw5MVFY,0,0,0,0,0,0,0
d-73-Cr0tQs,0,0,0,0,0,0,0
D-dwmYeLLng,0,0,0,0,0,0,0
D-DYWvnrFs8,0,0,0,0,0,0,0
d-HPZL6AU64,0,0,0,1,0,0,0
D-IkMEDaNQY,0,0,1,0,0,0,0
d-NCySETRIc,0,0,0,0,0,0,1
D-pKeb6Wf4U,0,0,0,1,0,0,0
D0aAYfRBVik,0,0,0,0,0,0,0
D0N3qaqXymY,0,0,0,0,0,0,0
D18e8aU-UWs,0,0,0,0,0,0,1
d1D1SJ-KqaQ,0,0,0,0,0,0,0
d1hs-JI_yBE,0,0,0,0,0,0,0
D2mjQP8cmYA,0,0,0,0,1,0,0
D2mxKEa2xmA,0,0,0,1,0,0,0
d2sJNee7FQ4,0,0,0,1,1,0,0
d2TrEsA3nzg,0,0,0,0,0,0,0
D2UE_Gw7XpI,0,0,0,0,0,0,0
D30jtARAEh0,0,0,0,0,0,0,0
d380meD0W0M,0,0,0,0,0,0,0
D3BJ5bt5VbA,0,0,0,0,0,0,0
d3h_uD-5d7A,0,0,0,0,0,0,0
d3PMBPw74cc,0,0,0,0,1,0,0
D3uvvA7dyoI,0,0,0,0,1,0,0
d4a9KApRUks,0,0,0,0,0,0,0
d4KL7vqhpWA,0,0,0,0,0,0,0
D4pdh0eTsxw,0,0,0,0,1,0,0
D52qnC7dJcQ,0,0,0,0,0,0,0
d54e3kcTlHM,0,0,0,0,0,0,0
D5bEwcJ8eCI,0,0,0,0,0,0,0
D5D90CLAILY,0,0,0,1,0,0,0
d6awT91VKUw,0,0,0,0,0,0,0
d6hso-SroWE,0,0,0,0,0,0,0
d6mBbyb-vIA,0,0,0,0,0,0,0
D6Oy4LfoqsU,0,0,0,1,0,1,0
d72Ru3y4YJA,0,0,0,0,0,0,0
d7E3F0Vt2rE,0,0,0,1,0,0,0
d7gOtEwaJzw,0,0,0,0,0,0,0
D7JorwX31CQ,0,0,0,0,1,0,0
D7plDibrP1U,0,0,0,0,0,0,0
D7sj7L1uLiw,0,0,0,0,0,0,0
D818vkK10UQ,0,0,0,0,0,0,0
d8GHT9nK66Y,0,0,0,0,0,0,0
D8mu5AgUsPs,0,0,0,1,0,0,0
D8PXRnN0KPU,0,0,0,0,0,0,0
d8RW-WSpAhQ,0,0,0,0,0,0,0
d99_h30swtM,0,0,0,0,0,0,0
d9aIHhsjupk,0,0,0,0,0,0,0
d9h_qtOoFnA,0,0,0,0,0,0,0
Da-2h2B4faU,0,0,0,0,0,0,0
Da2crn5NXc4,0,0,0,1,0,0,0
dabnx8VSdkE,0,0,0,0,0,0,0
dAfqL3Hts_U,0,0,0,0,0,0,0
dAgQsoPo-F0,0,0,0,0,0,0,0
dAHolupCEkc,0,0,0,0,0,0,0
DAi3GgwhDR0,0,0,1,0,0,0,0
Dan2YMDCpms,0,0,0,0,0,0,0
dAOZa7JYnsw,0,0,0,0,0,0,0
daR05oUWKmU,0,0,0,1,0,0,0
dARAN1z2KqY,0,0,0,0,0,0,0
dAyg7C2-mjQ,0,0,0,0,0,0,1
db9Shsd8q8M,0,0,0,0,0,0,0
DBC04auZVcs,0,0,0,0,0,0,0
DbF91ZtpGGc,0,0,0,0,0,0,0
DbIbchSteCI,0,0,0,0,0,0,0
DbJ2s_g1oDc,0,0,2,0,0,0,0
dbMtuJ1tZnc,0,0,0,0,0,0,0
dBPRS4mVT3g,0,0,0,0,0,0,0
Dc-EG4ABsxA,0,0,0,0,0,0,0
Dc6ZDo9ViNA,0,0,0,0,0,0,0
dc89yyOS0Z8,0,0,0,0,0,0,0
DCcA4FyWeXI,0,0,0,0,0,0,0
DcCh33lJLMw,0,0,0,0,0,0,0
dcipHnWcB0w,0,0,0,0,0,0,0
dCROpIx2s0g,0,0,0,0,0,0,0
DCUD9kjYOAk,0,0,0,0,0,0,0
dcVFxgm2S1I,0,0,0,0,0,0,0
dcZY7uG-mn4,0,0,0,0,0,0,0
DD2snaPATbI,0,0,0,0,0,0,0
dd3XfA4NVcQ,0,0,0,0,0,0,0
dDAlGl_8f9U,0,0,0,0,0,0,0
dDBAhxHUkFw,0,0,0,1,0,0,0
DdDRtQPXPtM,0,0,0,0,0,0,0
DdLYSziSXII,0,0,0,0,0,0,0
Ddt0k3yU9Q8,0,0,0,0,0,0,0
dDZoGcQVjJg,0,0,0,0,0,0,0
de7GaRwrr8Q,0,0,0,0,0,0,0
de8K18_G0qk,0,0,0,0,0,0,0
dedaP9ym-hY,0,0,0,0,0,0,0
deJCEUFeehI,0,0,0,0,0,0,0
deJYRvucj2w,0,0,0,1,0,0,0
dEs6-IfOGbw,0,0,0,0,0,0,0
DEXfRMTRJss,0,0,0,0,0,0,0
df7PZIVe1lw,0,0,0,0,0,0,0
dfeEwt5_jsQ,0,0,0,0,0,0,0
dfnCAmr569k,0,0,0,0,0,0,0
DfSLEBm9WHI,0,0,0,0,0,0,0
DfxhWPvhFCQ,0,0,0,0,0,0,0
DFZmEaNqdNc,0,0,0,0,1,0,0
Dg--VBBuWhk,0,0,0,0,0,0,0
dg2ROPhbHg4,0,0,0,0,0,0,0
DgaC0ytqdv4,0,0,0,0,0,0,0
dGaX8AuGiuk,0,0,0,0,0,0,0
dgcr3mCsqBE,0,0,0,1,0,0,0
DGdSlnw4D_M,0,0,0,0,0,0,0
DGhPGH2YROA,0,0,0,0,0,0,0
DgljcMqPG98,0,0,0,0,1,0,0
DgOUdtUlL24,0,0,0,0,1,0,0
DgY_Q3jE0BM,0,0,0,0,1,0,0
DGzy8FE1Rhk,0,0,0,0,0,0,1
DH1G703mf7w,0,0,0,0,0,0,0
dH4ZXmeEJXs,0,0,0,0,0,0,0
dHCURII_974,0,0,0,0,0,0,0
dHDn26UX4aw,0,0,0,0,0,0,0
DhEjpq88wGw,0,0,0,0,0,0,0
dhF3Y7esoWM,0,0,0,0,0,0,0
dhOMtP72o2Y,0,0,0,0,0,0,0
DhwwTxTh5To,0,0,0,0,0,0,0
Di4QJUCElgs,0,0,0,0,1,0,0
dI5IxmA19jw,0,0,0,0,0,0,0
DI8JsP05k5Q,0,0,0,0,0,0,0
DIBw9dSVKdU,0,0,0,0,0,0,0
dIjms29rFA0,0,0,0,0,1,0,0
dikG4vMJG1s,0,0,0,0,0,0,0
DIM6F38ITsY,0,0,0,0,0,0,0
diOhJMLSCNw,0,0,0,0,0,0,1
dIPu12KHIDo,0,0,0,0,1,0,0
DIU3xPdhCBI,0,0,0,0,0,0,0
dJCKavW22PM,0,0,0,0,0,0,1
DJFeaRWJdy8,0,0,0,0,1,0,0
dJgoTcyrFZ4,0,0,0,1,0,0,1
djJ6GAplhFU,1,0,0,0,1,0,0
DjjBg8hTaPo,0,0,0,0,0,0,0
djlaHJCXT4o,0,0,0,0,0,0,0
djLBR_aoymQ,0,0,0,0,0,0,0
DjLr06pne6Q,0,0,0,0,0,0,1
DJMyDoYkioY,0,0,0,0,0,0,1
Djw1PmpZt9w,0,0,0,0,0,0,0
Djxjmq9pvrM,0,0,0,1,0,0,0
DJXUWLs6FI0,0,0,0,0,0,0,0
dKccvk36atQ,0,0,0,0,0,1,0
dkD1l8iKedE,0,0,0,1,0,0,1
DkeiKbqa02g,0,0,0,0,1,0,0
DKk5eDqZDKk,0,0,0,0,0,0,0
DKPCBAlDw2A,0,0,0,0,0,0,0
dkUF_rHF-K8,0,0,0,0,0,0,0
Dkut3XLIVrI,0,0,0,0,0,0,0
DkXD5949qqQ,0,0,0,0,0,0,0
dl7tsRkAD7w,0,0,0,0,0,0,0
dLRMA_lWsDY,0,0,0,0,0,0,0
dLRZTBtdMUg,0,0,0,0,0,0,0
DlU4ZSU2xzg,0,0,0,0,0,0,0
Dlwf5u2BLAg,0,0,0,0,0,0,0
DM-ni_LSOFE,0,0,1,0,0,0,0
DM-q4pEbxFQ,0,0,0,0,0,0,0
Dm1tTSZHj8Y,0,0,0,1,0,0,0
dm6ZSfE5muc,0,0,0,0,0,0,0
Dm9iTlsaie4,0,0,0,0,0,0,0
dmdlKqW6zII,0,0,0,0,0,0,0
DMKcO-T5Y4o,0,0,0,0,0,0,0
DMlITdf3w-o,0,0,0,0,0,0,0
DMT7EnJ_Kp8,0,0,0,0,0,0,0
DmTcVy7Ng-g,0,0,0,0,1,0,0
dmtTnGlTUI0,0,0,0,0,0,0,0
DmWm3ar0PiQ,0,0,0,0,0,0,0
dn4CKtiwxSA,0,0,0,0,0,0,0
dnA3Cd5xG5A,0,0,0,0,0,0,0
DNrNMg8_gEs,0,0,0,0,0,0,0
DnSO5Uhobvo,0,0,0,0,0,0,0
dNW0B0HsvVs,0,0,0,0,0,0,0
DOEgxMcRm1c,0,0,0,0,0,0,1
doFpACkiZ2Q,0,0,0,0,1,0,0
DOIw62TXYkg,0,0,0,0,0,0,0
dOv-1NG-YKc,0,0,0,0,0,0,1
DOyL60sgi28,0,0,0,0,0,0,0
dPcclBGKAMw,1,0,0,0,0,0,0
DPCW4yvWQT4,0,0,0,1,0,0,0
dpeDxEb9yeg,0,0,0,0,0,0,0
dpLrlEBFq-0,0,0,0,0,0,0,0
DpSWgZVIfi8,0,0,0,0,0,0,0
dPuULksBPcI,0,0,0,0,1,0,0
dPWg-A9tiRI,0,0,0,1,0,0,0
DQDj074iEuM,0,0,0,0,0,0,0
dQhH0vPTSZY,0,0,0,0,0,0,0
dQjTQFRZsD4,0,0,0,0,0,0,0
dqkEniTFTH0,0,0,0,0,0,0,0
dQLlS4l1UJk,0,0,0,0,0,0,0
dQMZLXaa1L8,0,0,0,0,0,0,0
DQQN_79QrDY,0,0,0,0,0,0,0
dqr-AT5HvyM,0,0,0,0,0,0,0
DqSBQqj94JU,0,0,0,0,0,0,0
dQvIbulWCM4,0,0,0,0,0,0,0
dR10LRByhRc,0,0,0,1,0,0,0
dra9WRKpds8,0,0,0,0,0,0,0
DrApVH3afMI,0,0,0,1,0,0,0
DRfniGCgW0I,0,0,0,0,0,0,0
dRfvXL-m7O8,0,0,0,0,0,0,0
drg74wOy8z8,0,0,0,0,0,0,0
dRpNZV18N_g,0,0,0,0,0,0,0
drQXdm02oCg,0,0,1,0,1,0,0
dRtqFjYYUY0,0,0,0,0,0,0,0
dRvKm__GrqU,0,0,0,0,0,0,0
DrY4EUirqgE,0,0,0,0,0,0,0
ds3tvjwdmGM,0,0,0,0,0,0,1
dS5Thrl-4Kc,0,0,0,0,0,0,1
DSAsdcDIYgw,0,0,0,0,0,0,0
DSG-zxGRkJw,0,0,0,0,0,0,0
dsNNfiA6qjs,0,0,0,0,1,0,0
DSRSgMp5X1w,0,0,0,0,0,0,1
DsyeNGEmobA,0,0,0,0,0,0,0
dT5ALH3ICTc,1,0,0,0,0,0,0
dt7fU9H8tz8,0,0,0,1,0,0,0
dtdiFUwRQqM,0,0,0,0,0,0,0
DTDnD3MYwuk,0,0,0,0,0,0,0
dtdT-ZHCBw0,0,0,0,0,0,0,0
dtER80sOjX4,0,0,0,0,0,0,0
DTErM4uuPdc,0,0,0,0,0,0,0
DTg2FihPSso,0,0,0,0,0,0,0
Dtp6sO2tU0k,0,0,0,0,0,0,0
DtWriozwdR0,0,0,0,1,0,0,0
Duc3F700lgE,0,0,0,0,0,0,0
dUMH6DVYskc,0,0,0,1,0,0,0
duRDizP0gHQ,0,0,0,0,1,0,0
DuRobNfQK5c,0,0,0,0,0,0,1
DuTnYi_HW2o,0,0,0,0,0,0,0
DuTReBPNx88,0,0,0,0,0,0,0
duXW_wPTw0o,0,0,0,0,0,0,0
DUYa7rjRz0s,0,0,0,0,0,0,0
DV1OqgHb3jc,0,0,0,0,0,0,0
Dv4Ph97jv44,0,0,0,0,0,0,0
DVAMKnfrQBk,0,0,0,0,0,0,0
dvJWgErHi7A,0,0,0,0,0,0,1
dVNZYskqdEc,0,0,0,0,0,0,0
dVQ6rwaZ648,0,0,0,0,0,0,0
DVWxQvlgRrM,0,0,0,0,0,0,0
dV_UXo8LiWk,0,0,0,0,0,0,0
dW4wpGg64pE,0,0,0,0,0,0,0
dw74T9x6lDE,0,0,0,0,0,0,0
DW7LqkHzSwE,0,0,0,0,0,0,0
DWaU47V3rMU,0,0,0,0,0,0,0
dwEKqAwoz0Y,1,0,0,0,0,0,0
DWG2mSSBi8U,0,0,0,0,0,0,0
dwkNG9qeYIY,0,0,0,0,0,0,0
dWLDoQ0Kus8,0,0,0,0,0,0,0
dwvVhnQTfDk,0,0,0,0,0,0,0
dWxS9_OwC8Y,0,0,0,0,0,0,0
dx0jvrlV_EQ,0,0,0,0,0,0,0
DX5_o-mumvE,0,0,0,0,0,0,0
dx9mF1KJr0s,0,0,0,0,0,0,0
DxSf6Nb_I7o,0,0,0,0,0,0,0
dXt1ftcdxNg,0,0,0,1,0,0,0
dY2jpeasD4w,0,0,0,0,0,0,0
dyBFAX4SDEc,0,0,0,0,0,0,0
dyUJN3skBlU,0,0,0,1,0,0,0
dYXaxeJBj5k,0,0,0,0,0,0,0
DZAiRufPx9A,1,0,0,0,0,0,0
DZJod5hUqx4,0,0,0,0,1,0,0
DzNwinmBawo,0,0,0,0,0,0,0
Dzr9f-rkjnw,0,0,0,0,0,0,0
dZWNPEC6SIw,0,0,0,0,1,1,0
dzxFdtWmjto,1,0,0,0,0,0,0
D_6QmL6rExk,0,0,0,0,0,0,0
D_CZ8v9uZJY,0,0,0,0,0,0,1
D_eZxSYRhco,0,0,0,0,0,0,0
d_j512i2k6c,0,0,0,0,0,0,0
D_Rl7NSpp60,0,0,0,0,0,0,0
E-8e0cqUGTw,0,0,0,0,0,0,0
E-u9uo0laA8,0,0,0,0,0,0,0
e-XM8pek6Kg,0,0,0,0,0,0,1
E0cbWdlQg_8,0,0,0,0,1,0,0
e0hO5fTGwPY,0,0,0,0,0,0,1
E0yPapgxIgo,0,0,1,0,0,0,0
e15ZR6XG4Z8,0,0,0,0,0,0,0
e1bEWoblGZA,0,0,0,0,0,0,0
e1YqueG2gtQ,0,0,0,0,0,0,0
E21NATEP9QI,0,0,0,0,0,0,0
e22yH5hUQ_A,0,0,0,0,0,0,0
e2ExvdtmIyU,0,0,0,0,0,0,0
E2qtPth2W6w,1,0,0,0,0,0,0
e2R0NSKtVA0,0,0,0,0,0,0,0
e3UqLAtdZ04,0,0,0,0,0,1,0
E4c7EE8_IX0,0,0,0,0,0,0,0
e4FApt6z55c,0,0,0,0,0,0,0
E579ABhzXwo,0,0,0,1,0,0,0
e5bernQdWiE,1,0,0,1,0,0,0
e5D3O4yCmCg,0,0,0,0,0,0,0
e5IRkF20JmU,0,0,0,0,0,1,0
e5N_Tq1EtRQ,0,0,0,1,0,0,0
E5yFcdPAGv0,0,0,0,0,0,0,0
E60w-0q8Y0Y,0,0,0,0,1,0,0
e6XeP9gQPmg,0,0,0,0,0,0,0
e77J4g0LMOk,0,0,0,0,0,0,0
e7b5hbWvWEQ,0,0,0,0,0,0,0
E7Er4t8PIYw,0,0,0,2,0,0,0
E7kUmvDKFLk,0,0,0,0,1,0,0
e7OQ_ayQTog,0,0,0,0,0,0,0
E7q_wbbwGyU,0,0,0,0,0,0,0
e7sIvcYmuk0,0,0,0,0,0,0,0
e7vFVFcnBQQ,0,0,0,0,0,0,0
e7WSwRVKwBo,0,0,0,0,0,0,0
E7ykb1geOoU,0,0,0,0,0,0,1
E7zFj4iUn0U,0,0,0,0,1,0,0
e89IWTGdIuQ,0,0,0,1,0,0,0
e9byydi6cns,0,0,0,0,0,0,0
E9eAshaPvYw,0,0,0,0,1,0,0
e9nFy2DREw8,0,0,0,0,0,0,1
e9NOwaiXqqA,0,0,0,0,0,0,0
E9pIhue2lSU,1,0,0,0,0,0,0
e9XbKS9xWD0,0,0,0,0,0,0,0
e9yCAIwqhNc,0,0,0,0,0,0,0
E9za4QHGnqQ,0,0,0,0,0,0,0
EA5Tn5Gw_8s,0,0,0,0,0,0,0
EaC6LTIxBrA,0,0,0,1,0,0,2
eACohWVwTOc,1,0,0,0,0,0,0
EaEesT3HO4w,0,0,0,1,0,0,1
Eafi9hqm3OY,0,0,0,1,0,0,0
EAGhzuitLXU,0,0,0,0,0,0,0
EajOkkJ80uc,0,0,0,0,0,0,0
eaNCTyuvVrQ,0,0,0,1,0,0,0
EAuQBaienc8,1,0,0,0,0,0,0
eAyxMv4IBH8,0,0,0,0,0,0,0
EbbL8NhdTQE,0,0,0,0,0,0,0
ebHbB2eDz1g,0,0,0,0,0,0,0
eBnXbImHX-g,0,0,0,0,0,0,0
EbSOKsFHwU8,0,0,0,0,0,0,0
EBt_88nxG4c,0,0,0,0,0,1,0
EbuCLC_wVlM,0,0,0,0,0,1,0
EbXHZ4WoyFY,0,0,0,0,0,0,0
EBYsx1QWF9A,0,0,0,0,0,0,0
EC5UCCnk59c,0,0,0,0,0,0,0
ec9r9THD5eU,0,0,0,0,0,0,0
Ecd4eA067P0,0,0,0,0,0,0,0
EcFJbKJxjDA,0,0,0,0,0,0,0
ECLwG0sHrAw,0,0,0,0,0,0,0
eDelIZDzmwQ,0,0,0,0,0,0,0
EdkK29-TWJk,0,0,0,0,0,0,0
EdRmaKHqYJY,0,0,0,0,0,0,0
eDZKgSZ9V0Q,0,0,0,0,1,0,0
ee24QB3o16o,0,0,0,0,0,0,0
Eeb2CgoSt9M,0,0,0,0,0,0,0
eeBMQpzoEXQ,0,0,0,0,0,0,0
eEdPnm-AZ94,0,0,0,0,0,0,0
eEDZuFw34YM,0,0,0,0,0,0,0
EEIP1YpFXrE,0,0,0,0,0,0,0
Eel8QDRlIGA,0,0,0,0,0,0,0
eemkTcS0zsM,0,0,0,0,0,0,0
eenl2f0o6AQ,0,0,0,0,0,0,0
EeNrUTiwZVw,0,0,0,3,1,0,0
EENwBr3Mp2o,0,0,0,0,0,0,0
eeOnYPobY_g,0,0,0,0,0,0,0
eep4_0JaaG8,0,0,0,0,0,0,0
EEzj0HMz5Bc,0,0,0,0,0,0,0
eFjFxgHedgM,0,0,0,0,1,0,0
EFNeulNdfRI,0,0,0,0,0,0,0
efNXlVeeLIw,0,0,0,0,0,0,0
efve8-mhdVg,0,0,0,0,0,0,0
EFwa5Owp0-k,0,0,0,0,0,0,0
efxiDBygvdg,0,0,0,0,0,0,0
EgEljsUNCe4,0,0,0,0,0,0,0
EgUMLjp3H4E,0,0,0,0,0,0,0
EGV9Ms9EHcg,0,0,0,0,1,0,0
egXr0PU-kCY,0,0,0,0,1,1,2
Eg_kW5fw6qU,0,0,0,0,0,0,1
eHEwkvFFBII,0,0,0,0,0,0,0
eHIY3HNNqzM,0,0,0,0,0,0,0
EhSXsTSNDyo,0,0,0,0,1,0,0
Ei6AtHXJ9dg,0,0,0,0,0,0,0
eIAtHvzjk98,0,0,0,0,0,0,0
eiDiKwbGfIY,0,0,0,0,0,0,0
EIer2-KAn7o,0,0,0,0,0,0,0
eIG1Ix-3gdc,0,0,0,0,0,0,0
eIj9vqnhQ6I,0,0,0,0,0,0,1
eijd-yjXY9E,0,0,0,0,0,0,0
eIns8Y0xegE,0,0,0,0,0,0,0
eIp7PYuAu0k,0,0,0,0,0,0,0
eiudTjsGM7g,0,0,0,1,0,0,0
EiwmO-XOqZ8,0,0,0,0,0,0,0
EJ-4nFz5hjU,0,0,0,0,0,0,0
ejD9084JJA0,0,0,0,0,1,0,0
ejlD0Sg-8ig,0,0,0,0,0,0,0
EJu_wPGFTw0,0,0,0,0,1,0,0
EjW7WzozgI0,0,0,0,0,0,0,1
ek1ePFp-nBI,0,0,0,0,0,0,0
Ek3aeUhHaFY,0,0,0,0,0,0,0
eKFrZNXB29M,0,0,0,0,0,0,0
eKHUU2NHP5U,0,0,0,0,0,0,0
EKkzbbLYPuI,0,0,0,0,0,0,0
eKwAib6LosM,0,0,0,0,0,0,0
EL1wN_ihL_E,0,0,0,0,0,0,0
eljAjPH6zQI,0,0,0,0,0,0,0
ElKPnh0Q8pU,0,0,0,0,0,0,0
elmet3x4AeI,0,0,0,0,0,0,0
ElmsIGT85tI,0,0,0,0,0,0,0
ElPJr_tKkO4,0,0,0,0,0,0,0
elwTgpHlty0,0,0,0,0,0,0,0
eLyGI14jDGA,0,0,0,0,1,0,0
Em8C6AvD4sk,0,0,0,0,0,0,0
Em9EI37Yy9g,0,0,0,0,0,0,0
emELFiKMuf4,0,0,0,0,0,0,1
eMkZ8GEVgUw,0,0,0,0,0,0,0
eMobkagZu64,0,0,0,0,0,0,0
EMTo2UqcnGg,0,0,0,0,0,0,0
eMV_WNJkflM,1,0,0,0,0,0,0
eNbKd0cABD0,0,0,0,0,0,0,1
enH3xA4mYcY,0,0,0,0,0,0,1
enq2P7ltPBk,0,0,0,1,0,0,0
enqFulGwFYY,0,0,0,0,0,0,0
ENr6CXm1YxU,0,0,0,0,0,0,0
eNSN6qet1kE,0,0,0,0,0,0,0
eoBOueMfdcY,0,0,0,0,0,0,0
eOcJ27xT99w,0,0,0,0,0,0,0
EofDwwembIw,0,0,0,0,0,0,0
EOmcGbXsRM8,0,0,0,0,0,0,0
Eonq7PRPIqY,0,0,0,0,1,0,0
eOQpjvnm4ME,0,0,0,0,0,0,0
Eouvsy8JdLU,0,0,0,0,0,0,0
EP06RO4INws,0,0,0,0,0,0,0
eP33TkuI9vI,0,0,0,0,0,0,0
EP5ExDvQ3p4,0,0,0,0,1,0,0
Ep6-bNu16_I,0,0,0,1,0,0,0
Epm5_DSfMn4,0,0,0,0,0,0,0
Ept29ceiVfk,0,0,0,0,0,0,0
EpW_OEuHNX8,0,0,0,0,0,0,0
EP_2NXe0_1g,0,0,0,0,0,0,0
Eq1BuMoTW7Q,0,0,0,0,0,0,0
eQ3gXtX3U7I,0,0,0,0,0,0,0
EQ748TZcuqs,0,0,0,0,0,0,0
EqeIRzY7hIU,0,0,0,0,0,0,0
eqMC2qENv1c,0,0,0,0,0,0,0
eQPoVNrCZTk,0,0,0,0,0,0,0
EQqIiTk2fy4,0,0,0,0,0,0,0
eQTcXGk9BRk,0,0,0,0,0,0,0
equJbwmh7DI,0,0,0,0,0,0,0
EQvdKS-QX_E,0,0,0,0,0,0,0
eqVHah0f-1c,0,0,0,1,0,0,0
eQVhAN7-IAw,0,0,0,0,0,0,0
EQwhPkX3fnM,0,0,0,0,0,0,0
EQzWr52gCWA,0,0,0,0,0,0,0
Er1eh1D8p2o,0,0,0,0,0,0,0
er2kQ21ZTG0,0,0,0,0,0,0,0
Er5jqmjaoo0,0,0,0,0,0,0,0
ERBEwrn4f7Q,0,0,0,1,1,0,0
eRdjw3dlGEE,0,0,1,0,0,0,0
ErKz5mD61q4,0,0,0,0,0,0,0
EROqrFqHegs,0,0,0,0,1,0,0
eRphuaJ9iJ8,1,0,0,1,0,0,0
ERyfRmz0N-w,0,0,0,0,0,0,0
ErZDtWsCA9U,0,0,0,0,0,0,0
es9-P1SOeHU,0,0,0,0,0,0,0
Es9CfWMmPRU,0,0,0,0,0,0,0
EsaHiIdsKpE,0,0,0,0,0,0,0
EsBjHXCG4Us,0,0,0,0,0,0,0
EsdjC5dsOTM,0,0,0,0,0,0,0
eSHe32cEKqI,0,0,0,1,0,0,0
ESKmRiLjNpg,0,0,0,0,0,0,0
ESRAQtXVQL0,0,0,0,0,0,0,0
Eswl8SSywzA,0,0,0,0,0,0,0
ESyJop31cmY,0,0,0,0,0,0,0
eT2D50_pgUU,0,0,0,0,0,0,1
eT4shwU4Yc4,0,0,0,0,0,0,0
ET6XGZqOyjY,0,0,0,0,0,0,0
eT9eWtb7C4c,0,0,0,0,0,0,0
ETabBP9tUD4,0,0,0,0,0,0,0
EtfIzNdt9Ac,0,0,0,0,0,0,0
EU-eQpCqBXQ,0,0,0,0,0,0,0
eu6hJx1L9IU,0,0,0,0,0,0,0
euaGS3tPRBw,0,0,0,0,0,0,0
EudArMNjbP0,0,0,0,0,1,0,0
EUfZCJtfAYA,0,0,0,0,0,0,0
eUgrVCDUCtE,1,0,0,0,0,0,0
EUPlbO3Ub2I,0,0,0,0,1,0,0
EUtaUM0mfc8,0,0,0,0,0,0,0
EUwzWHD3Htg,0,0,0,0,0,0,0
eV03W0mnxkI,0,0,0,0,0,0,0
Ev23TV62k08,0,0,1,0,0,0,1
